;tweetid;stance;senti;target;moral;toxic;act;vad
3725;1285828437760970752;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.7165, 0.4539375, 0.7020625]
3726;1282896596062150661;AGAINST;neg;school_closures;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.30475, 0.19774999999999998, 0.27275]
3727;1283969304673714176;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4908500000000001, 0.4392499999999999, 0.44770000000000004]
3728;1283574016503054337;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];toxic;sug;[0.3829166666666666, 0.41474999999999995, 0.3834583333333333]
3729;1284686011746877443;AGAINST;neg;school_closures;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];toxic;sug;[0.6650625, 0.45437500000000003, 0.6066249999999999]
3730;1287349283029528581;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 1, 0, 0, 0, 0];non_toxic;que;[0.5267368421052632, 0.33326315789473687, 0.4959473684210525]
3731;1283510564300431360;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.5645, 0.3926, 0.4747]
3732;1282685839538102273;AGAINST;pos;school_closures;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5435, 0.2852142857142857, 0.39821428571428574]
3733;1287342831539896322;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6223125, 0.41562499999999997, 0.576625]
3734;1287353514084073473;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.5017142857142857, 0.4527619047619048, 0.5393809523809524]
3735;1283842804393734145;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.7012, 0.32720000000000005, 0.47219999999999995]
3736;1281247885263175681;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.5574347826086956, 0.4967391304347826, 0.5001304347826088]
3737;1281182316287705089;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4936315789473685, 0.3904736842105263, 0.4525789473684211]
3738;1287378381453983744;AGAINST;pos;school_closures;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;que;[0.41792, 0.31492000000000003, 0.38248000000000004]
3739;1287041834401828865;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.45876190476190476, 0.36328571428571427, 0.441095238095238]
3740;1281593692780990467;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.2906315789473684, 0.2849473684210526, 0.2724736842105263]
3741;1281705576481923072;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.716695652173913, 0.4768260869565218, 0.6147391304347827]
3742;1281662999992823808;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.39123529411764707, 0.5207647058823529, 0.42341176470588227]
3743;1285407704610222080;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.4854347826086957, 0.4279130434782608, 0.5103478260869565]
3744;1280927318748344321;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5719411764705882, 0.3967058823529412, 0.5014117647058824]
3745;1283029072134778885;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 0, 0, 1, 1, 0];non_toxic;sta;[0.5299166666666667, 0.3184166666666667, 0.44316666666666665]
3746;1287368730691829760;AGAINST;other;school_closures;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.5617142857142856, 0.36295238095238097, 0.49995238095238104]
3747;1284240276895133696;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;que;[0.4312307692307693, 0.3712692307692308, 0.41265384615384626]
3748;1283609086244696064;AGAINST;neg;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.37007142857142866, 0.28828571428571426, 0.3031428571428571]
3749;1284232968081301504;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.32400000000000007, 0.2684615384615384, 0.3642307692307693]
3750;1281317800477224960;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.6315714285714286, 0.36657142857142855, 0.4761428571428571]
3751;1287328475456499714;AGAINST;pos;school_closures;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.7675000000000001, 0.431, 0.6575]
3752;1286687405664346117;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.2902857142857143, 0.23585714285714282, 0.29071428571428576]
3753;1285782406197387266;AGAINST;other;school_closures;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sug;[0.3846, 0.2778, 0.31]
3754;1281925554661322753;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.43625, 0.345375, 0.4144583333333332]
3755;1285786348817985537;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.40971428571428575, 0.2717142857142857, 0.38]
3756;1287757687141392389;AGAINST;neg;school_closures;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.43588, 0.6162800000000002, 0.65348]
3757;1280748720074772480;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4069, 0.35679999999999995, 0.4492]
3758;1285923260174147586;AGAINST;other;school_closures;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.8134285714285714, 0.5244285714285714, 0.6918571428571428]
3759;1281804670697189378;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6086470588235293, 0.44129411764705884, 0.5095882352941177]
3760;1284459292314173440;AGAINST;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.5128695652173912, 0.40213043478260874, 0.5151304347826088]
3761;1286096748373581831;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;que;[0.5372222222222223, 0.42800000000000005, 0.5187777777777777]
3762;1287367660238303233;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4075454545454546, 0.4036363636363637, 0.3871363636363636]
3763;1280859411846758406;AGAINST;pos;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5366874999999999, 0.35062499999999996, 0.5088125]
3764;1280885362609487873;AGAINST;neg;school_closures;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.4688947368421053, 0.38415789473684214, 0.46363157894736845]
3765;1283606416792735749;AGAINST;pos;school_closures;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;sug;[0.5632380952380953, 0.40042857142857147, 0.4870952380952381]
3766;1283193380084649984;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.39474999999999993, 0.3088333333333333, 0.38733333333333336]
3767;1284828022030372864;AGAINST;other;school_closures;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.45000000000000007, 0.33823076923076917, 0.4717692307692308]
3768;1285841848192376832;AGAINST;pos;school_closures;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.6886153846153847, 0.3766923076923077, 0.5120769230769231]
3769;1287363796772651008;AGAINST;other;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4421764705882353, 0.31805882352941184, 0.431764705882353]
3770;1286044128250408961;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.416875, 0.3119375, 0.34237499999999993]
3771;1283878736929136640;AGAINST;pos;school_closures;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.6858181818181818, 0.4375454545454546, 0.535909090909091]
3772;1283329198996819968;AGAINST;neg;school_closures;[0, 1, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.5782352941176471, 0.32041176470588234, 0.41247058823529414]
3773;1284812900411080705;AGAINST;pos;school_closures;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.4736666666666667, 0.317, 0.4003333333333334]
3774;1283141655281926144;AGAINST;pos;school_closures;[0, 0, 1, 0, 0, 1, 1, 0, 0, 0];non_toxic;sta;[0.40924999999999995, 0.303, 0.31612500000000004]
3775;1283812424911450112;AGAINST;pos;school_closures;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.6455555555555555, 0.429, 0.47688888888888886]
3776;1283372831968034816;AGAINST;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.46235714285714286, 0.31764285714285717, 0.38185714285714284]
3777;1237485649181147143;AGAINST;pos;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.38176923076923075, 0.3161538461538461, 0.41615384615384615]
3778;1287318016015835137;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.30310000000000004, 0.1575, 0.2799]
3779;1283317783162425345;AGAINST;other;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.49023529411764705, 0.3687058823529412, 0.43458823529411766]
3780;1281583059612110848;AGAINST;pos;school_closures;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.74075, 0.42375, 0.46475]
3781;1285588364276592645;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.49406666666666665, 0.42460000000000003, 0.4689333333333333]
3782;1282087530654052354;AGAINST;neg;school_closures;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];toxic;oth;[0.5400588235294118, 0.35770588235294115, 0.422]
3783;1285523400484696069;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5346666666666667, 0.37623809523809526, 0.4628571428571428]
3784;1238402121571196930;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.425, 0.39545454545454545, 0.42136363636363644]
3785;1283857044215341060;AGAINST;neg;school_closures;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.266, 0.3436, 0.3005333333333333]
3786;1287330125009174528;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.1653125, 0.2356875, 0.237]
3787;1284251569718882304;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.47526923076923083, 0.3314615384615385, 0.42946153846153845]
3788;1280983363751489536;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];toxic;exp;[0.3996666666666666, 0.47513333333333346, 0.40099999999999997]
3789;1287331470562885632;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.6485454545454545, 0.44681818181818184, 0.6301818181818182]
3790;1283919049282457600;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;que;[0.4621500000000001, 0.36805000000000004, 0.41655]
3791;1283465459954851846;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5172857142857142, 0.31485714285714284, 0.4794285714285714]
3792;1284273921684983808;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];toxic;que;[0.3938181818181818, 0.3226363636363636, 0.3153636363636364]
3793;1283872483444027392;AGAINST;pos;school_closures;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.5809999999999998, 0.4495714285714286, 0.5891428571428571]
3794;1285028018772205570;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.49477272727272736, 0.34550000000000003, 0.42868181818181816]
3795;1285629276960763904;AGAINST;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.4511666666666667, 0.31877777777777766, 0.37050000000000005]
3796;1283397382160490498;AGAINST;neg;school_closures;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.434125, 0.337375, 0.36024999999999996]
3797;1285831348347908096;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;sta;[0.7244761904761904, 0.49133333333333323, 0.7194285714285714]
3798;1283641388052164609;AGAINST;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.27280000000000004, 0.44000000000000006, 0.4024]
3799;1283099355956645888;AGAINST;pos;school_closures;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;que;[0.6040555555555556, 0.4925, 0.5407777777777779]
3800;1237886079534911489;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.2757777777777778, 0.2927777777777778, 0.2813333333333333]
3801;1283381540593041409;AGAINST;neg;school_closures;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.319, 0.22319999999999998, 0.30566666666666664]
3802;1286797789066928128;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5725, 0.3755416666666666, 0.5350000000000001]
3803;1287316645690499073;AGAINST;pos;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[1.4580000000000002, 0.9713333333333334, 0.8306666666666667]
3804;1287358150778089477;AGAINST;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.7974545454545455, 0.5664545454545454, 0.7738181818181817]
3805;1284313791317106693;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];toxic;exp;[0.24355555555555553, 0.2505, 0.29188888888888886]
3806;1283796743415648256;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;que;[0.4489166666666667, 0.34758333333333336, 0.41983333333333334]
3807;1284811484246269952;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3442857142857143, 0.26685714285714285, 0.3752857142857143]
3808;1282794266943565827;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.5892083333333333, 0.3727916666666668, 0.46820833333333334]
3809;1283853968972685312;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 1, 0, 0, 0, 0];non_toxic;sug;[0.40928571428571425, 0.3404761904761905, 0.38914285714285707]
3810;1284841453185892364;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];toxic;exp;[0.38081481481481483, 0.30377777777777776, 0.37988888888888894]
3811;1287354520985415680;AGAINST;pos;school_closures;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4784761904761904, 0.26395238095238094, 0.38552380952380955]
3812;1286455684167536641;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.60225, 0.5077499999999999, 0.59]
3813;1282663035102953473;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.45, 0.38536363636363635, 0.4134545454545455]
3814;1287334657181093889;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;que;[0.5147894736842106, 0.36778947368421055, 0.4669473684210526]
3815;1287324279680282624;AGAINST;pos;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.734, 0.5115555555555555, 0.5816111111111113]
3816;1282760128991768576;AGAINST;neg;school_closures;[1, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.36083333333333334, 0.22666666666666668, 0.3287222222222222]
3817;1287345871126847492;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.354, 0.26078571428571423, 0.3647142857142857]
3818;1283821186179194880;AGAINST;other;school_closures;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.5018888888888889, 0.39083333333333337, 0.4546111111111111]
3819;1283863951244173314;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3985714285714286, 0.30114285714285716, 0.3965]
3820;1283760738742538246;AGAINST;neg;school_closures;[0, 0, 0, 1, 1, 0, 0, 1, 0, 0];non_toxic;sta;[0.4848571428571429, 0.40985714285714286, 0.3654285714285714]
3821;1286364818241400834;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4753333333333334, 0.2816666666666667, 0.4256666666666667]
3822;1287355584707063808;AGAINST;pos;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[1.1525, 0.6505, 0.9985]
3823;1284862783897706496;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.4096, 0.26566666666666666, 0.3816666666666667]
3824;1283357566739910657;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.2649090909090909, 0.23290909090909093, 0.2737727272727273]
3825;1286762915807334400;AGAINST;pos;school_closures;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.5575199999999999, 0.32632000000000005, 0.44100000000000006]
3826;1286674656523509760;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.4877500000000001, 0.4304583333333334, 0.4702083333333334]
3827;1283907107360608256;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.5968, 0.4034, 0.587]
3828;1281788576699744261;AGAINST;other;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.314, 0.36000000000000004, 0.2846666666666667]
3829;1281235432425078784;AGAINST;other;school_closures;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.3777272727272727, 0.24190909090909088, 0.3387272727272727]
3830;1282531975434137600;AGAINST;neg;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.47742307692307684, 0.34219230769230763, 0.4268846153846153]
3831;1286501934631796739;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3537142857142857, 0.26319047619047614, 0.3555714285714286]
3832;1286659779226722308;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sug;[0.544, 0.42350000000000004, 0.5385]
3833;1283894130448510977;AGAINST;other;school_closures;[1, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.6201666666666666, 0.4883333333333333, 0.4855833333333333]
3834;1237487486311501824;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.527888888888889, 0.2945555555555555, 0.3847777777777777]
3835;1287366526652186626;AGAINST;neg;school_closures;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;sta;[0.5525, 0.7170000000000001, 0.54175]
3836;1284109018286510081;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.5797692307692308, 0.3424615384615385, 0.39707692307692305]
3837;1285235766025760769;AGAINST;neg;school_closures;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.4381, 0.3364666666666667, 0.4057333333333332]
3838;1281311071396155397;AGAINST;neg;school_closures;[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.4626, 0.39065, 0.44000000000000006]
3839;1286649722355060736;AGAINST;pos;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.188, 0.17388888888888887, 0.19166666666666668]
3840;1283376061435215872;AGAINST;pos;school_closures;[0, 1, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.7914285714285713, 0.48571428571428577, 0.7824285714285715]
3841;1237469228669652992;AGAINST;neg;school_closures;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.44908333333333333, 0.4338333333333333, 0.4478333333333333]
3842;1287137467808780294;AGAINST;pos;school_closures;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;sta;[0.38221052631578945, 0.2237894736842105, 0.27563157894736845]
3843;1283338512130027529;AGAINST;neg;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3730833333333334, 0.2932916666666667, 0.33749999999999997]
3844;1284807223009583104;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.31599999999999995, 0.2965714285714286, 0.3107142857142858]
3845;1284673225599758336;AGAINST;other;school_closures;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;que;[0.5311428571428572, 0.4127142857142857, 0.44628571428571423]
3846;1287328780025921540;AGAINST;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5438636363636363, 0.3401363636363637, 0.4638636363636363]
3847;1282624675395375104;AGAINST;neg;school_closures;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5149090909090909, 0.4037272727272727, 0.5089999999999999]
3848;1286073894835752962;AGAINST;pos;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.5578076923076923, 0.3487692307692308, 0.5061538461538462]
3849;1287355106535514114;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4140666666666667, 0.3162666666666667, 0.39893333333333325]
3850;1284511233807278085;AGAINST;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.6156666666666666, 0.5760666666666666, 0.6617999999999999]
3851;1287316096815529984;AGAINST;other;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3491111111111111, 0.2613888888888889, 0.3184444444444444]
3852;1286326432709443584;AGAINST;pos;school_closures;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.497, 0.3214705882352941, 0.40417647058823525]
3853;1287024062309396481;AGAINST;neg;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4618235294117647, 0.31570588235294117, 0.46270588235294113]
3854;1282695100271923200;NONE;other;school_closures;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];non_toxic;sug;[0.41982352941176465, 0.24288235294117644, 0.345764705882353]
3855;1283315562169470981;NONE;neg;school_closures;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.4126875, 0.4749374999999999, 0.477875]
3856;1237509971887128576;NONE;neg;school_closures;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];non_toxic;sta;[0.3101875, 0.18787500000000001, 0.243875]
3857;1287315256218288128;NONE;neg;school_closures;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.348125, 0.2601875, 0.35618750000000005]
3858;1237696778100563970;NONE;neg;school_closures;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.35809523809523813, 0.2770952380952381, 0.3639523809523809]
3859;1283827931295424512;NONE;pos;school_closures;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.506, 0.3332307692307692, 0.4521538461538462]
3860;1237609412631527426;NONE;neg;school_closures;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.44195652173913047, 0.37434782608695655, 0.42317391304347834]
3861;1287408209649496064;NONE;other;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.69885, 0.5195500000000001, 0.6577500000000001]
3862;1287346807723319297;NONE;neg;school_closures;[0, 0, 1, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.5658888888888888, 0.4363888888888889, 0.5081666666666665]
3863;1285272109095116800;NONE;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.37006666666666665, 0.27033333333333337, 0.32813333333333333]
3864;1287363764128329728;NONE;neg;school_closures;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3396363636363637, 0.3029545454545455, 0.393]
3865;1238349240046424064;NONE;other;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.34006249999999993, 0.3745, 0.31825]
3866;1286542976517316608;NONE;neg;school_closures;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5910000000000001, 0.3896428571428571, 0.5618571428571428]
3867;1287384114950070274;NONE;pos;school_closures;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.7325714285714285, 0.4217142857142857, 0.6625714285714286]
3868;1236875545536684032;NONE;neg;school_closures;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5377500000000001, 0.394375, 0.5181250000000001]
3869;1237486097434894336;NONE;other;school_closures;[1, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.2655, 0.1465, 0.27949999999999997]
3870;1283813016224423936;NONE;neg;school_closures;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.5386111111111112, 0.40766666666666673, 0.4289444444444444]
3871;1237611874583076874;NONE;neg;school_closures;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.368, 0.2688333333333333, 0.39405555555555555]
3872;1282694458178506753;NONE;other;school_closures;[0, 0, 1, 0, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.44246153846153846, 0.2695384615384615, 0.3686153846153846]
3873;1287382050677325824;NONE;pos;school_closures;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.7171428571428571, 0.464, 0.6620714285714285]
3874;1281223516638019586;NONE;neg;school_closures;[1, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.32783333333333337, 0.30516666666666664, 0.3173333333333333]
3875;1283732591615639552;NONE;neg;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.28409999999999996, 0.3455, 0.36015]
3876;1287364067347189763;NONE;neg;school_closures;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.7295999999999999, 0.5252, 0.57]
